t,plant,axis,metamer,organ,sucrose,temperature,proteins,amino_acids,day,light,leaf_pseudo_age
1085,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,night,3213146.081
1085,1,MS,4,hiddenzone,0.14999965,8,0.02738425,0.00338444,46,night,1694280.168
1085,1,MS,5,hiddenzone,58.85353075,8,9.60588635,1.32776657,46,night,2160377.318
1086,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,night,3214646.081
1086,1,MS,4,hiddenzone,0.15128872,8,0.02742315,0.0033916,46,night,2160377.318
1086,1,MS,5,hiddenzone,59.35434686,8,9.62216805,1.33046833,46,night,1696483.47
1087,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3216146.081
1087,1,MS,4,hiddenzone,0.15256115,8,0.02746205,0.00339835,46,day,1697877.092
1087,1,MS,5,hiddenzone,59.84886203,8,9.63844428,1.3330107,46,day,2160377.318
1088,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3217646.081
1088,1,MS,4,hiddenzone,0.15276202,8,0.02750093,0.00340067,46,day,2160377.318
1088,1,MS,5,hiddenzone,59.91562543,8,9.65471411,1.33376851,46,day,1701203.073
1089,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3219146.081
1089,1,MS,4,hiddenzone,0.15276079,8,0.02753979,0.00340113,46,day,1703091.659
1089,1,MS,5,hiddenzone,59.91052055,8,9.67097289,1.33385203,46,day,2160377.318
1090,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3220646.081
1090,1,MS,4,hiddenzone,0.15273162,8,0.02757864,0.00340107,46,day,2160377.318
1090,1,MS,5,hiddenzone,59.89465961,8,9.68722111,1.33373491,46,day,1706905.165
1091,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3222146.081
1091,1,MS,4,hiddenzone,0.15267103,8,0.02761746,0.00340082,46,day,1708709.921
1091,1,MS,5,hiddenzone,59.86619618,8,9.70345741,1.33354442,46,day,2160377.318
1092,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3223646.081
1092,1,MS,4,hiddenzone,0.15261094,8,0.02765625,0.00340052,46,day,2160377.318
1092,1,MS,5,hiddenzone,59.83889276,8,9.7196817,1.3333357,46,day,1712233.602
1093,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3225146.081
1093,1,MS,4,hiddenzone,0.15252733,8,0.02769502,0.00340023,46,day,1713983.139
1093,1,MS,5,hiddenzone,59.80175969,8,9.73589349,1.33313745,46,day,2160377.318
1094,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3226646.081
1094,1,MS,4,hiddenzone,0.15244851,8,0.02773377,0.00339993,46,day,2160377.318
1094,1,MS,5,hiddenzone,59.76775355,8,9.75209295,1.3329383,46,day,1717482.501
1095,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3228146.081
1095,1,MS,4,hiddenzone,0.15235195,8,0.02777249,0.00339964,46,day,1719236.33
1095,1,MS,5,hiddenzone,59.72619938,8,9.76828065,1.33275399,46,day,2160377.318
1096,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3229646.081
1096,1,MS,4,hiddenzone,0.15225171,8,0.02781119,0.00339943,46,day,2160377.318
1096,1,MS,5,hiddenzone,59.68373299,8,9.78445577,1.33259987,46,day,1722728.539
1097,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3231146.081
1097,1,MS,4,hiddenzone,0.1521494,8,0.02784985,0.00339928,46,day,1724472.355
1097,1,MS,5,hiddenzone,59.64045618,8,9.80061845,1.33247273,46,day,2160377.318
1098,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3232646.081
1098,1,MS,4,hiddenzone,0.15204533,8,0.0278885,0.00339921,46,day,2160377.318
1098,1,MS,5,hiddenzone,59.59645069,8,9.81676884,1.3323746,46,day,1727988.597
1099,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3234146.081
1099,1,MS,4,hiddenzone,0.15193043,8,0.02792711,0.0033992,46,day,1729761.882
1099,1,MS,5,hiddenzone,59.54818026,8,9.83290683,1.33229853,46,day,2160377.318
1100,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3235646.081
1100,1,MS,4,hiddenzone,0.15180831,8,0.02796571,0.00339931,46,day,2160377.318
1100,1,MS,5,hiddenzone,59.49700138,8,9.84903297,1.33226779,46,day,1733351.939
1101,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3237146.081
1101,1,MS,4,hiddenzone,0.15168127,8,0.02800428,0.00339948,46,day,1735183.303
1101,1,MS,5,hiddenzone,59.44386989,8,9.86514713,1.33226021,46,day,2160377.318
1102,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,day,3238646.081
1102,1,MS,4,hiddenzone,0.15155041,8,0.02804282,0.00339979,46,day,2160377.318
1102,1,MS,5,hiddenzone,59.38913944,8,9.88124946,1.33230403,46,day,1738986.223
1103,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,46,night,3240146.081
1103,1,MS,4,hiddenzone,0.1514209,8,0.02808134,0.00340017,46,night,1741020.436
1103,1,MS,5,hiddenzone,59.33485943,8,9.89734023,1.33237256,46,night,2160377.318
1104,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,night,3241646.081
1104,1,MS,4,hiddenzone,0.15184943,8,0.02811985,0.00340662,47,night,2160377.318
1104,1,MS,5,hiddenzone,59.50313091,8,9.91342308,1.33484082,47,night,1745344.928
1105,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,night,3243146.081
1105,1,MS,4,hiddenzone,0.15239743,8,0.02815834,0.00341106,47,night,1747547.943
1105,1,MS,5,hiddenzone,59.71415193,8,9.92949776,1.33649636,47,night,2160377.318
1106,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,night,3244646.081
1106,1,MS,4,hiddenzone,0.15295625,8,0.02819682,0.00341538,47,night,2160377.318
1106,1,MS,5,hiddenzone,59.92923129,8,9.94556454,1.33810305,47,night,1751909.628
1107,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,night,3246146.081
1107,1,MS,4,hiddenzone,0.15352327,8,0.02823528,0.00341972,47,night,1754035.395
1107,1,MS,5,hiddenzone,60.14675031,8,9.96162375,1.33970017,47,night,2160377.318
1108,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,night,3247646.081
1108,1,MS,4,hiddenzone,0.15366721,8,0.02827374,0.00342256,47,night,2160377.318
1108,1,MS,5,hiddenzone,60.19394254,8,9.97767638,1.34065424,47,night,1758239.722
1109,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,night,3249146.081
1109,1,MS,4,hiddenzone,0.15374151,8,0.02831219,0.00342483,47,night,1760339.74
1109,1,MS,5,hiddenzone,60.21494184,8,9.9937218,1.34136378,47,night,2160377.318
1110,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,night,3250646.081
1110,1,MS,4,hiddenzone,0.15381614,8,0.02835064,0.00342716,47,night,2160377.318
1110,1,MS,5,hiddenzone,60.23472701,8,10.00976215,1.34206968,47,night,1764584.121
1111,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3252146.081
1111,1,MS,4,hiddenzone,0.15388968,8,0.02838909,0.00342961,47,day,1766739.929
1111,1,MS,5,hiddenzone,60.25256665,8,10.02579814,1.34278344,47,day,2160377.318
1112,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3253646.081
1112,1,MS,4,hiddenzone,0.15382756,8,0.02842755,0.00343142,47,day,2160377.318
1112,1,MS,5,hiddenzone,60.21493741,8,10.04183044,1.34321487,47,day,1771098.753
1113,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3255146.081
1113,1,MS,4,hiddenzone,0.15374856,8,0.02846602,0.00343305,47,day,1773248.839
1113,1,MS,5,hiddenzone,60.17075857,8,10.05785939,1.34355835,47,day,2160377.318
1114,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3256646.081
1114,1,MS,4,hiddenzone,0.15366852,8,0.0285045,0.00343472,47,day,2160377.318
1114,1,MS,5,hiddenzone,60.12520237,8,10.07388576,1.34389264,47,day,1777301.816
1115,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3258146.081
1115,1,MS,4,hiddenzone,0.15358507,8,0.02854299,0.00343644,47,day,1779152.063
1115,1,MS,5,hiddenzone,60.07780039,8,10.08990966,1.34423781,47,day,2160377.318
1116,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3259646.081
1116,1,MS,4,hiddenzone,0.15349966,8,0.02858149,0.00343825,47,day,2160377.318
1116,1,MS,5,hiddenzone,60.02927401,8,10.10593181,1.34460642,47,day,1782663.727
1117,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3261146.081
1117,1,MS,4,hiddenzone,0.15341146,8,0.02862,0.00344011,47,day,1784355.472
1117,1,MS,5,hiddenzone,59.97933723,8,10.1219521,1.34498714,47,day,2160377.318
1118,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3262646.081
1118,1,MS,4,hiddenzone,0.1533232,8,0.02865854,0.00344202,47,day,2160377.318
1118,1,MS,5,hiddenzone,59.92919828,8,10.13797099,1.34538462,47,day,1787975.284
1119,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3264146.081
1119,1,MS,4,hiddenzone,0.15323406,8,0.02869709,0.00344398,47,day,1789838.406
1119,1,MS,5,hiddenzone,59.87857945,8,10.15398874,1.34579767,47,day,2160377.318
1120,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3265646.081
1120,1,MS,4,hiddenzone,0.15314403,8,0.02873565,0.00344601,47,day,2160377.318
1120,1,MS,5,hiddenzone,59.82747647,8,10.17000544,1.34623038,47,day,1793793.534
1121,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3267146.081
1121,1,MS,4,hiddenzone,0.15305443,8,0.02877423,0.00344808,47,day,1795907.857
1121,1,MS,5,hiddenzone,59.77638498,8,10.18602137,1.34667834,47,day,2160377.318
1122,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3268646.081
1122,1,MS,4,hiddenzone,0.15296298,8,0.02881283,0.00345023,47,day,2160377.318
1122,1,MS,5,hiddenzone,59.72435482,8,10.20203669,1.347151,47,day,1799887.591
1123,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3270146.081
1123,1,MS,4,hiddenzone,0.15287196,8,0.02885145,0.00345243,47,day,1801759.582
1123,1,MS,5,hiddenzone,59.67227997,8,10.21805154,1.3476337,47,day,2160377.318
1124,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3271646.081
1124,1,MS,4,hiddenzone,0.15283244,8,0.0288901,0.00345887,47,day,2160377.318
1124,1,MS,5,hiddenzone,59.64049711,8,10.23406876,1.34977399,47,day,1805344.775
1125,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3273146.081
1125,1,MS,4,hiddenzone,0.15282678,8,0.02892877,0.00346275,47,day,1807035.948
1125,1,MS,5,hiddenzone,59.62112505,8,10.25008802,1.3509029,47,day,2160377.318
1126,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,day,3274646.081
1126,1,MS,4,hiddenzone,0.15283374,8,0.02896747,0.00346636,47,day,2160377.318
1126,1,MS,5,hiddenzone,59.60585106,8,10.26610963,1.35189369,47,day,1810135.333
1127,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,47,night,3276146.081
1127,1,MS,4,hiddenzone,0.15284442,8,0.0290062,0.00347005,47,night,1811670.578
1127,1,MS,5,hiddenzone,59.58961641,8,10.28213495,1.35286898,47,night,2160377.318
1128,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,night,3277646.081
1128,1,MS,4,hiddenzone,0.15364622,8,0.02904499,0.00347827,48,night,2160377.318
1128,1,MS,5,hiddenzone,59.88376303,8,10.29816806,1.35559576,48,night,1814624.621
1129,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,night,3279146.081
1129,1,MS,4,hiddenzone,0.15458833,8,0.02908383,0.00348846,48,night,1816089.77
1129,1,MS,5,hiddenzone,60.22572969,8,10.31421334,1.3589912,48,night,2160377.318
1130,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,night,3280646.081
1130,1,MS,4,hiddenzone,0.15554476,8,0.02912273,0.00349898,48,night,2160377.318
1130,1,MS,5,hiddenzone,60.57119712,8,10.33027237,1.3624768,48,night,1818986.306
1131,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,night,3282146.081
1131,1,MS,4,hiddenzone,0.15651326,8,0.02916171,0.00350947,48,night,1820502.668
1131,1,MS,5,hiddenzone,60.9210182,8,10.34634551,1.36595011,48,night,2160377.318
1132,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,night,3283646.081
1132,1,MS,4,hiddenzone,0.15687403,8,0.02920075,0.00351655,48,night,2160377.318
1132,1,MS,5,hiddenzone,61.03060745,8,10.36243181,1.36806244,48,night,1823565.146
1133,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,night,3285146.081
1133,1,MS,4,hiddenzone,0.1571466,8,0.02923985,0.00352231,48,night,1825106.971
1133,1,MS,5,hiddenzone,61.10989774,8,10.37852882,1.36970494,48,night,2160377.318
1134,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,night,3286646.081
1134,1,MS,4,hiddenzone,0.15740593,8,0.029279,0.00352757,48,night,2160377.318
1134,1,MS,5,hiddenzone,61.18480157,8,10.39463487,1.37116902,48,night,1828460.418
1135,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3288146.081
1135,1,MS,4,hiddenzone,0.15765659,8,0.0293182,0.00353263,48,day,1830349.576
1135,1,MS,5,hiddenzone,61.2569642,8,10.41074934,1.37257266,48,day,2160377.318
1136,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3289646.081
1136,1,MS,4,hiddenzone,0.15765233,8,0.02935745,0.00353621,48,day,2160377.318
1136,1,MS,5,hiddenzone,61.22898209,8,10.42687099,1.37339843,48,day,1834326.448
1137,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3291146.081
1137,1,MS,4,hiddenzone,0.15760066,8,0.02939674,0.00353896,48,day,1836356.37
1137,1,MS,5,hiddenzone,61.18536436,8,10.44299817,1.37393794,48,day,2160377.318
1138,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3292646.081
1138,1,MS,4,hiddenzone,0.15754219,8,0.02943607,0.00354152,48,day,2160377.318
1138,1,MS,5,hiddenzone,61.13969468,8,10.45913008,1.37441683,48,day,1840208.214
1139,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3294146.081
1139,1,MS,4,hiddenzone,0.15747974,8,0.02947544,0.00354407,48,day,1841982.071
1139,1,MS,5,hiddenzone,61.09252384,8,10.47526675,1.37489001,48,day,2160377.318
1140,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3295646.081
1140,1,MS,4,hiddenzone,0.15741481,8,0.02951485,0.00354657,48,day,2160377.318
1140,1,MS,5,hiddenzone,61.04439472,8,10.49140798,1.37534274,48,day,1845292.889
1141,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3297146.081
1141,1,MS,4,hiddenzone,0.15734523,8,0.0295543,0.00354909,48,day,1846888.502
1141,1,MS,5,hiddenzone,60.99456033,8,10.50755382,1.37580579,48,day,2160377.318
1142,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3298646.081
1142,1,MS,4,hiddenzone,0.15727853,8,0.02959378,0.00355142,48,day,2160377.318
1142,1,MS,5,hiddenzone,60.94659682,8,10.52370392,1.37620934,48,day,1850046.825
1143,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3300146.081
1143,1,MS,4,hiddenzone,0.15720262,8,0.02963329,0.00355358,48,day,1851612.683
1143,1,MS,5,hiddenzone,60.89731414,8,10.53985633,1.37659652,48,day,2160377.318
1144,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3301646.081
1144,1,MS,4,hiddenzone,0.15711976,8,0.02967283,0.00355561,48,day,2160377.318
1144,1,MS,5,hiddenzone,60.84712231,8,10.55600954,1.3769735,48,day,1854771.865
1145,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3303146.081
1145,1,MS,4,hiddenzone,0.15703244,8,0.02971238,0.00355754,48,day,1856406.96
1145,1,MS,5,hiddenzone,60.7963771,8,10.57216255,1.37733983,48,day,2160377.318
1146,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3304646.081
1146,1,MS,4,hiddenzone,0.15694121,8,0.02975196,0.00355936,48,day,2160377.318
1146,1,MS,5,hiddenzone,60.7453038,8,10.58831439,1.37768403,48,day,1859396.767
1147,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3306146.081
1147,1,MS,4,hiddenzone,0.15684874,8,0.02979154,0.00356111,48,day,1860828.727
1147,1,MS,5,hiddenzone,60.6945635,8,10.60446466,1.37802226,48,day,2160377.318
1148,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3307646.081
1148,1,MS,4,hiddenzone,0.15681419,8,0.02983115,0.00356714,48,day,2160377.318
1148,1,MS,5,hiddenzone,60.66797826,8,10.62061521,1.38003969,48,day,1863526.42
1149,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3309146.081
1149,1,MS,4,hiddenzone,0.15680969,8,0.02987077,0.0035705,48,day,1864747.234
1149,1,MS,5,hiddenzone,60.65160945,8,10.63676567,1.38101054,48,day,2160377.318
1150,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,day,3310646.081
1150,1,MS,4,hiddenzone,0.15681473,8,0.02991041,0.00357367,48,day,2160377.318
1150,1,MS,5,hiddenzone,60.63679766,8,10.65291712,1.38185441,48,day,1867514.451
1151,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,48,night,3312146.081
1151,1,MS,4,hiddenzone,0.15682604,8,0.02995009,0.00357697,48,night,1869197.04
1151,1,MS,5,hiddenzone,60.62171597,8,10.66907114,1.38268916,48,night,2160377.318
1152,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,night,3313646.081
1152,1,MS,4,hiddenzone,0.15808085,8,0.02998981,0.00358775,49,night,2160377.318
1152,1,MS,5,hiddenzone,61.09132159,8,10.68523469,1.38639808,49,night,1872598.267
1153,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,night,3315146.081
1153,1,MS,4,hiddenzone,0.15955569,8,0.03002961,0.00360153,49,night,1874257.395
1153,1,MS,5,hiddenzone,61.63447345,8,10.70141419,1.39111459,49,night,2160377.318
1154,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,night,3316646.081
1154,1,MS,4,hiddenzone,0.16108106,8,0.03006949,0.00361655,49,night,2160377.318
1154,1,MS,5,hiddenzone,62.19466088,8,10.71761293,1.39626143,49,night,1877031.192
1155,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,night,3318146.081
1155,1,MS,4,hiddenzone,0.16263525,8,0.03010947,0.00363167,49,night,1877978.489
1155,1,MS,5,hiddenzone,62.76273829,8,10.733833,1.40138057,49,night,2160377.318
1156,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,night,3319646.081
1156,1,MS,4,hiddenzone,0.16328193,8,0.03014953,0.00364155,49,night,2160377.318
1156,1,MS,5,hiddenzone,62.97406489,8,10.75007317,1.40441284,49,night,1879334.917
1157,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,night,3321146.081
1157,1,MS,4,hiddenzone,0.16379559,8,0.03018967,0.00364936,49,night,1879944.037
1157,1,MS,5,hiddenzone,63.14029387,8,10.76632906,1.4067198,49,night,2160377.318
1158,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,night,3322646.081
1158,1,MS,4,hiddenzone,0.16428658,8,0.03022988,0.00365644,49,night,2160377.318
1158,1,MS,5,hiddenzone,63.29889936,8,10.78259894,1.40876769,49,night,1881070.436
1159,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3324146.081
1159,1,MS,4,hiddenzone,0.16477322,8,0.03027015,0.00366339,49,day,1881586.571
1159,1,MS,5,hiddenzone,63.45639474,8,10.79888222,1.41078021,49,day,2160377.318
1160,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3325646.081
1160,1,MS,4,hiddenzone,0.16480695,8,0.0303105,0.00366764,49,day,2160377.318
1160,1,MS,5,hiddenzone,63.43667885,8,10.81517841,1.41173457,49,day,1882533.009
1161,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3327146.081
1161,1,MS,4,hiddenzone,0.16477548,8,0.0303509,0.00367086,49,day,1882951.01
1161,1,MS,5,hiddenzone,63.39502686,8,10.83148496,1.41231854,49,day,2160377.318
1162,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3328646.081
1162,1,MS,4,hiddenzone,0.16473232,8,0.03039137,0.00367387,49,day,2160377.318
1162,1,MS,5,hiddenzone,63.34904394,8,10.84780163,1.41282141,49,day,1883671.997
1163,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3330146.081
1163,1,MS,4,hiddenzone,0.16467373,8,0.03043189,0.00367662,49,day,1883983.853
1163,1,MS,5,hiddenzone,63.29715499,8,10.86412779,1.4132261,49,day,2160377.318
1164,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3331646.081
1164,1,MS,4,hiddenzone,0.16462008,8,0.03047247,0.00367968,49,day,2160377.318
1164,1,MS,5,hiddenzone,63.24728092,8,10.88046394,1.41374665,49,day,1884532.604
1165,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3333146.081
1165,1,MS,4,hiddenzone,0.16455947,8,0.03051311,0.00368276,49,day,1884794.391
1165,1,MS,5,hiddenzone,63.19492419,8,10.89681015,1.41428071,49,day,2160377.318
1166,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3334646.081
1166,1,MS,4,hiddenzone,0.1644935,8,0.03055381,0.00368586,49,day,2160377.318
1166,1,MS,5,hiddenzone,63.14070005,8,10.91316616,1.41482497,49,day,1885340.567
1167,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3336146.081
1167,1,MS,4,hiddenzone,0.16442315,8,0.03059457,0.003689,49,day,1885626.959
1167,1,MS,5,hiddenzone,63.08490281,8,10.92953207,1.415385,49,day,2160377.318
1168,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3337646.081
1168,1,MS,4,hiddenzone,0.16434727,8,0.03063538,0.00369218,49,day,2160377.318
1168,1,MS,5,hiddenzone,63.02695009,8,10.94590792,1.4159549,49,day,1886215.193
1169,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3339146.081
1169,1,MS,4,hiddenzone,0.16427801,8,0.03067626,0.00369541,49,day,1886510.74
1169,1,MS,5,hiddenzone,62.97141019,8,10.96229396,1.41654483,49,day,2160377.318
1170,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3340646.081
1170,1,MS,4,hiddenzone,0.16420192,8,0.03071719,0.00369874,49,day,2160377.318
1170,1,MS,5,hiddenzone,62.91329382,8,10.97869041,1.41716913,49,day,1887108.988
1171,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3342146.081
1171,1,MS,4,hiddenzone,0.1641222,8,0.03075819,0.00370213,49,day,1887411.974
1171,1,MS,5,hiddenzone,62.85362895,8,10.99509744,1.41781129,49,day,2160377.318
1172,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3343646.081
1172,1,MS,4,hiddenzone,0.16404228,8,0.03079925,0.0037056,49,day,2160377.318
1172,1,MS,5,hiddenzone,62.79371771,8,11.01151535,1.41847564,49,day,1888039.977
1173,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3345146.081
1173,1,MS,4,hiddenzone,0.16396244,8,0.03084037,0.00370913,49,day,1888362.132
1173,1,MS,5,hiddenzone,62.73349702,8,11.0279445,1.4191595,49,day,2160377.318
1174,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,day,3346646.081
1174,1,MS,4,hiddenzone,0.16387915,8,0.03088156,0.00371279,49,day,2160377.318
1174,1,MS,5,hiddenzone,62.67138077,8,11.04438533,1.41987373,49,day,1889017.028
1175,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,49,night,3348146.081
1175,1,MS,4,hiddenzone,0.16379878,8,0.03092282,0.00371658,49,night,1889348.911
1175,1,MS,5,hiddenzone,62.60961146,8,11.06083904,1.42061748,49,night,2160377.318
1176,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,50,night,3349646.081
1176,1,MS,4,hiddenzone,0.16470833,8,0.03096417,0.00373368,50,night,2160377.318
1176,1,MS,5,hiddenzone,62.93046536,8,11.07731371,1.42645635,50,night,1890014.68
1177,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,50,night,3351146.081
