t,plant,axis,metamer,organ,element,green_area,sucrose,temperature_init,transpiration,amino_acids,proteins,day,light,Tr,age,,t_init,hour_init,day_init,light_init,Tr_init
22,1,MS,2,sheath,StemElement,0.00000471,0.05361091,7.26037703,0.00000062,0.00608353,0.06443642,1,day,0.07577334,165.1718814,,22,10,2,night,0.04004856
22,1,MS,3,blade,LeafElement1,0.00019655,7.60056494,7.71644395,0.00004006,0.72624731,30.49064221,1,day,0.08104423,85.17188136,,22,10,2,night,0.06664707
22,1,MS,4,blade,LeafElement1,0,NA,6.0005,0.00000003,NA,NA,1,day,0,0,,22,10,2,night,NA
22,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,1,day,NA,0,,22,10,2,night,NA
23,1,MS,1,blade,LeafElement1,0.00019533,8.83121141,7.66366511,0.00003575,0.93215685,22.00689728,1,night,0.07001815,245.4275091,,23,11,2,night,0.0766425
23,1,MS,1,sheath,StemElement,0.00026861,3.09862953,7.51326636,0.00003029,0.42447453,2.57866879,1,night,0.06398387,245.4275091,,23,11,2,night,0.05927213
23,1,MS,2,blade,LeafElement1,0.00024107,10.71977208,7.70749101,0.00004389,1.1086405,30.82312903,1,night,0.0703672,165.4275091,,23,11,2,night,0.07161076
23,1,MS,2,sheath,HiddenElement,0.000248,3.112168,6.0005,0.0000248,0.41446771,3.66591014,1,night,0,165.4275091,,23,11,2,night,0
23,1,MS,2,sheath,StemElement,0.00000471,0.05392417,7.26037703,0.00000062,0.0060475,0.06438166,1,night,0.06567041,165.4275091,,23,11,2,night,0.03983232
23,1,MS,3,blade,LeafElement1,0.00019724,7.54689992,7.71644395,0.00004017,0.73631167,30.55962715,1,night,0.07024119,85.42750906,,23,11,2,night,0.06626987
23,1,MS,4,blade,LeafElement1,0.00000005,NA,6.0005,0.00000003,NA,NA,1,night,0,0,,23,11,2,night,NA
23,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,1,night,NA,0,,23,11,2,night,NA
24,1,MS,1,blade,LeafElement1,0.00019533,8.89433073,7.54245376,0.0000311,0.93938276,21.9940377,2,night,0.04910302,245.690806,,24,12,2,night,0.05836365
24,1,MS,1,sheath,StemElement,0.00026861,3.04881746,7.39001735,0.00002921,0.42618983,2.5766653,2,night,0.0450336,245.690806,,24,12,2,night,0.04787557
24,1,MS,2,blade,LeafElement1,0.00024107,10.82929604,7.57800494,0.00003791,1.11784871,30.81000956,2,night,0.04933632,165.690806,,24,12,2,night,0.05521207
24,1,MS,2,sheath,HiddenElement,0.000248,3.06296595,6.433,0.0000248,0.4150548,3.66263701,2,night,0,165.690806,,24,12,2,night,0
24,1,MS,2,sheath,StemElement,0.00000471,0.05321317,7.2321787,0.00000058,0.00603469,0.06432925,2,night,0.0461733,165.690806,,24,12,2,night,0.03454863
24,1,MS,3,blade,LeafElement1,0.00019795,7.47618851,7.58246354,0.00003472,0.74565927,30.63082296,2,night,0.0492527,85.690806,,24,12,2,night,0.05178893
24,1,MS,4,blade,LeafElement1,0.00000011,0.013226,6.433,0.00000004,0.00131917,0.06563481,2,night,0,0.26329693,,24,12,2,night,0
24,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,night,NA,0,,24,12,2,night,NA
25,1,MS,1,blade,LeafElement1,0.00019533,8.92255114,7.54245376,0.0000311,0.94557236,21.98109072,2,night,0.08728644,245.9599443,,25,13,2,night,0.08640201
25,1,MS,1,sheath,StemElement,0.00026861,3.00373567,7.39001735,0.00002921,0.42750138,2.57475931,2,night,0.08006034,245.9599443,,25,13,2,night,0.06212867
25,1,MS,2,blade,LeafElement1,0.00024107,10.8880664,7.57800494,0.00003791,1.12564004,30.7967836,2,night,0.08770102,165.9599443,,25,13,2,night,0.07960765
25,1,MS,2,sheath,HiddenElement,0.000248,3.01841069,6.433,0.0000248,0.41574827,3.65944216,2,night,0,165.9599443,,25,13,2,night,0
25,1,MS,2,sheath,StemElement,0.00000471,0.05260314,7.2321787,0.00000058,0.0060536,0.06427888,2,night,0.08208313,165.9599443,,25,13,2,night,0.03863584
25,1,MS,3,blade,LeafElement1,0.00019868,7.41092474,7.58246354,0.00003482,0.75481736,30.70352595,2,night,0.0874435,85.95994426,,25,13,2,night,0.07302452
25,1,MS,4,blade,LeafElement1,0.00000017,0.01540782,6.433,0.00000004,0.00156938,0.07726442,2,night,0,0.5324352,,25,13,2,night,0
25,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,night,NA,0,,25,13,2,night,NA
26,1,MS,1,blade,LeafElement1,0.00019533,9.58116689,8.47579147,0.00004659,0.97054464,21.96789705,2,night,0.11760596,246.235361,,26,14,2,night,0.12128409
26,1,MS,1,sheath,StemElement,0.00026861,2.9647704,8.33447648,0.00003363,0.43216188,2.57290998,2,night,0.10796303,246.235361,,26,14,2,night,0.08449131
26,1,MS,2,blade,LeafElement1,0.00024107,11.8057621,8.53727442,0.00005787,1.15782594,30.78330252,2,night,0.11815905,166.235361,,26,14,2,night,0.11184036
26,1,MS,2,sheath,HiddenElement,0.000248,2.98032023,6.7725,0.0000248,0.4149836,3.65624289,2,night,0,166.235361,,26,14,2,night,0
26,1,MS,2,sheath,StemElement,0.00000471,0.05315591,7.92143255,0.00000069,0.00615708,0.06422968,2,night,0.11066286,166.235361,,26,14,2,night,0.05293324
26,1,MS,3,blade,LeafElement1,0.00019942,7.45115819,8.55461811,0.00005345,0.76676246,30.77768301,2,night,0.11781799,86.23536096,,26,14,2,night,0.10238576
26,1,MS,4,blade,LeafElement1,0.00000023,0.01803451,6.7725,0.00000005,0.00185687,0.09016378,2,night,0,0.8078519,,26,14,2,night,0
26,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,night,NA,0,,26,14,2,night,NA
27,1,MS,1,blade,LeafElement1,0.00019533,10.0730137,8.47579147,0.00004659,0.98978427,21.9548169,2,night,0.08157261,246.5190827,,27,15,2,night,0.06961625
27,1,MS,1,sheath,StemElement,0.00026861,2.93458825,8.33447648,0.00003363,0.43542179,2.57116839,2,night,0.07501304,246.5190827,,27,15,2,night,0.05297147
27,1,MS,2,blade,LeafElement1,0.00024107,12.48651662,8.53727442,0.00005787,1.18265201,30.76993775,2,night,0.08194786,166.5190827,,27,15,2,night,0.0647103
27,1,MS,2,sheath,HiddenElement,0.000248,2.95164294,6.7725,0.0000248,0.41492481,3.65311647,2,night,0,166.5190827,,27,15,2,night,0
27,1,MS,2,sheath,StemElement,0.00000471,0.05346813,7.92143255,0.00000069,0.00621798,0.06418295,2,night,0.07685285,166.5190827,,27,15,2,night,0.03465547
27,1,MS,3,blade,LeafElement1,0.00020019,7.51499924,8.55461811,0.00005361,0.77912553,30.85426354,2,night,0.08171814,86.51908268,,27,15,2,night,0.05983895
27,1,MS,4,blade,LeafElement1,0.0000003,0.02104727,6.7725,0.00000006,0.0021833,0.10451431,2,night,0,1.09157362,,27,15,2,night,0
27,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,night,NA,0,,27,15,2,night,NA
28,1,MS,1,blade,LeafElement1,0.00019533,9.52812748,8.48669499,0.00002836,0.9812335,21.94142975,2,night,0.09622801,246.809361,,28,16,2,night,0.03635019
28,1,MS,1,sheath,StemElement,0.00026861,2.90893116,8.3265708,0.00003011,0.43513331,2.56949011,2,night,0.08833337,246.809361,,28,16,2,night,0.03130708
28,1,MS,2,blade,LeafElement1,0.00024107,11.7450543,8.5141313,0.00003424,1.17109081,30.75624176,2,night,0.09668064,166.809361,,28,16,2,night,0.03501276
28,1,MS,2,sheath,HiddenElement,0.000248,2.92756461,7.14,0.0000248,0.41680679,3.64999893,2,night,0,166.809361,,28,16,2,night,0
28,1,MS,2,sheath,StemElement,0.00000471,0.05196141,8.26879879,0.00000057,0.00618104,0.06413728,2,night,0.09054432,166.809361,,28,16,2,night,0.02521981
28,1,MS,3,blade,LeafElement1,0.00020107,7.45898991,8.51329196,0.0000317,0.78837291,30.93231956,2,night,0.09640546,86.80936099,,28,16,2,night,0.03351949
28,1,MS,4,blade,LeafElement1,0.00000037,0.0240281,7.14,0.00000007,0.00253919,0.12031421,2,night,0,1.38185193,,28,16,2,night,0
28,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,night,NA,0,,28,16,2,night,NA
29,1,MS,1,blade,LeafElement1,0.00019533,9.11496715,8.48669499,0.00002836,0.97619178,21.92775331,2,night,0.09239331,247.1044077,,29,17,2,night,0.02747785
29,1,MS,1,sheath,StemElement,0.00026861,2.88221421,8.3265708,0.00003011,0.4351786,2.56788427,2,night,0.08494403,247.1044077,,29,17,2,night,0.02508547
29,1,MS,2,blade,LeafElement1,0.00024107,11.18932484,8.5141313,0.00003424,1.16391858,30.74221801,2,night,0.09281966,167.1044077,,29,17,2,night,0.02761624
29,1,MS,2,sheath,HiddenElement,0.000248,2.9014819,7.14,0.0000248,0.41828207,3.64692326,2,night,0,167.1044077,,29,17,2,night,0
29,1,MS,2,sheath,StemElement,0.00000471,0.05102929,8.26879879,0.00000057,0.00619328,0.06409286,2,night,0.0870327,167.1044077,,29,17,2,night,0.02575409
29,1,MS,3,blade,LeafElement1,0.00020186,7.38146689,8.51329196,0.0000318,0.79681544,31.01131284,2,night,0.09256223,87.10440774,,29,17,2,night,0.02751625
29,1,MS,4,blade,LeafElement1,0.00000045,0.0271322,7.14,0.00000008,0.00292841,0.1375367,2,night,0,1.67689867,,29,17,2,night,0
29,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,night,NA,0,,29,17,2,night,NA
30,1,MS,1,blade,LeafElement1,0.00019533,8.56024236,8.75862664,0.00002412,0.96658005,21.91399585,2,night,0.05872602,247.4024348,,30,18,2,night,0.02766161
30,1,MS,1,sheath,StemElement,0.00026861,2.85140362,8.58984865,0.0000297,0.4354834,2.5663893,2,night,0.0540825,247.4024348,,30,18,2,night,0.02524622
30,1,MS,2,blade,LeafElement1,0.00024107,10.44193374,8.77743988,0.00002874,1.15085585,30.72807384,2,night,0.05899111,167.4024348,,30,18,2,night,0.02780137
30,1,MS,2,sheath,HiddenElement,0.000248,2.87044665,7.425,0.0000248,0.41990459,3.64395279,2,night,0,167.4024348,,30,18,2,night,0
30,1,MS,2,sheath,StemElement,0.00000471,0.04966531,8.6368565,0.00000054,0.00616887,0.06405053,2,night,0.05538671,167.4024348,,30,18,2,night,0.02592114
30,1,MS,3,blade,LeafElement1,0.00020265,7.24568923,8.76975354,0.00002673,0.80336033,31.09087313,2,night,0.05886332,87.40243475,,30,18,2,night,0.02770134
30,1,MS,4,blade,LeafElement1,0.00000053,0.03018592,7.425,0.00000009,0.00334564,0.15612862,2,night,0,1.97492569,,30,18,2,night,0
30,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,night,NA,0,,30,18,2,night,NA
31,1,MS,1,blade,LeafElement1,0.00019533,8.11359631,8.75862664,0.00002412,0.96046677,21.90037399,2,day,0.06574333,247.7032434,,31,19,2,night,0.04396301
31,1,MS,1,sheath,StemElement,0.00026861,2.81382936,8.58984865,0.0000297,0.43604837,2.565026,2,day,0.06063491,247.7032434,,31,19,2,night,0.04013759
31,1,MS,2,blade,LeafElement1,0.00024107,9.84648001,8.77743988,0.00002874,1.14231474,30.71403231,2,day,0.06603455,167.7032434,,31,19,2,night,0.04418437
31,1,MS,2,sheath,HiddenElement,0.000248,2.83249601,7.425,0.0000248,0.42125897,3.64113284,2,day,0,167.7032434,,31,19,2,night,0
31,1,MS,2,sheath,StemElement,0.00000471,0.04845789,8.6368565,0.00000054,0.00617648,0.06401087,2,day,0.06207109,167.7032434,,31,19,2,night,0.0412065
31,1,MS,3,blade,LeafElement1,0.00020345,7.09206447,8.76975354,0.00002681,0.80903085,31.1711347,2,day,0.06589588,87.70324335,,31,19,2,night,0.04402745
31,1,MS,4,blade,LeafElement1,0.00000061,0.03326653,7.425,0.0000001,0.00379361,0.17611806,2,day,0,2.27573429,,31,19,2,night,0
31,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,31,19,2,night,NA
32,1,MS,1,blade,LeafElement1,0.00019533,7.73279458,8.95301039,0.00002443,0.95681774,21.88644238,2,day,0.06350875,248.0026612,,32,20,2,night,0.05606112
32,1,MS,1,sheath,StemElement,0.00026861,2.76934969,8.78244043,0.00003006,0.43673529,2.56374583,2,day,0.05864385,248.0026612,,32,20,2,night,0.05114235
32,1,MS,2,blade,LeafElement1,0.00024107,9.34402316,8.97203559,0.00002911,1.13694587,30.69963723,2,day,0.06378572,168.0026612,,32,20,2,night,0.05634606
32,1,MS,2,sheath,HiddenElement,0.000248,2.78767026,7.57,0.0000248,0.42207502,3.63836353,2,day,0,168.0026612,,32,20,2,night,0
32,1,MS,2,sheath,StemElement,0.00000471,0.04723785,8.82992464,0.00000054,0.00619051,0.06397251,2,day,0.06001279,168.0026612,,32,20,2,night,0.05251571
32,1,MS,3,blade,LeafElement1,0.00020425,6.92560663,8.96178632,0.0000272,0.81405329,31.25034581,2,day,0.06365545,88.00266116,,32,20,2,night,0.05623806
32,1,MS,4,blade,LeafElement1,0.0000007,0.0363152,7.57,0.00000011,0.00426714,0.19723793,2,day,0,2.5751521,,32,20,2,night,0
32,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,32,20,2,night,NA
33,1,MS,1,blade,LeafElement1,0.00019533,7.40081073,8.95301039,0.00002443,0.95463603,21.87311697,2,day,0.49737528,248.3042645,,33,21,2,night,0.06506667
33,1,MS,1,sheath,StemElement,0.00026861,2.71948014,8.78244043,0.00003006,0.43775884,2.56262524,2,day,0.28249441,248.3042645,,33,21,2,night,0.05944188
33,1,MS,2,blade,LeafElement1,0.00024107,8.9102223,8.97203559,0.00002911,1.13361421,30.68583905,2,day,0.46865943,168.3042645,,33,21,2,night,0.06539209
33,1,MS,2,sheath,HiddenElement,0.000248,2.73759817,7.57,0.0000248,0.42307168,3.6358173,2,day,0,168.3042645,,33,21,2,night,0
33,1,MS,2,sheath,StemElement,0.00000471,0.04598004,8.82992464,0.00000054,0.00620759,0.06393782,2,day,0.21547655,168.3042645,,33,21,2,night,0.06101377
33,1,MS,3,blade,LeafElement1,0.00020504,6.75095355,8.96178632,0.00002728,0.81856013,31.33051235,2,day,0.43717885,88.3042645,,33,21,2,night,0.06527114
33,1,MS,4,blade,LeafElement1,0.00000079,0.03936848,7.57,0.00000013,0.00477184,0.21975581,2,day,0,2.87675544,,33,21,2,night,0
33,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,33,21,2,night,NA
34,1,MS,1,blade,LeafElement1,0.00019533,7.10932717,8.36969419,0.00002352,0.95225718,21.85994855,2,day,1.04590548,248.6030863,,34,22,2,night,0.08078825
34,1,MS,1,sheath,StemElement,0.00026861,2.66567238,8.20446962,0.00002899,0.4373718,2.56162461,2,day,0.48576011,248.6030863,,34,22,2,night,0.07382837
34,1,MS,2,blade,LeafElement1,0.00024107,8.53336517,8.38808795,0.00002802,1.13022502,30.67217315,2,day,0.99421966,168.6030863,,34,22,2,night,0.08119092
34,1,MS,2,sheath,HiddenElement,0.000248,2.68331386,7.59,0.0000248,0.42396695,3.63341167,2,day,0,168.6030863,,34,22,2,night,0
34,1,MS,2,sheath,StemElement,0.00000471,0.04471978,8.25053111,0.00000052,0.00620406,0.06390558,2,day,0.37952624,168.6030863,,34,22,2,night,0.07577334
34,1,MS,3,blade,LeafElement1,0.00020583,6.57189257,8.37744904,0.00002633,0.82240311,31.40964827,2,day,0.94386425,88.60308626,,34,22,2,night,0.08104423
34,1,MS,4,blade,LeafElement1,0.00000088,0.04235334,7.59,0.00000014,0.00529833,0.24329801,2,day,0,3.17557719,,34,22,2,night,0
34,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,34,22,2,night,NA
35,1,MS,1,blade,LeafElement1,0.00019533,6.8402097,8.36969419,0.00002352,0.95063154,21.84682207,2,day,1.08996337,248.8957488,,35,23,2,night,0.07001815
35,1,MS,1,sheath,StemElement,0.00026861,2.6078087,8.20446962,0.00002899,0.43717519,2.56071706,2,day,0.50475706,248.8957488,,35,23,2,night,0.06398387
35,1,MS,2,blade,LeafElement1,0.00024107,8.18859574,8.38808795,0.00002802,1.12785821,30.65852496,2,day,1.03579028,168.8957488,,35,23,2,night,0.0703672
35,1,MS,2,sheath,HiddenElement,0.000248,2.62511909,7.59,0.0000248,0.42459288,3.63110942,2,day,0,168.8957488,,35,23,2,night,0
35,1,MS,2,sheath,StemElement,0.00000471,0.0434024,8.25053111,0.00000052,0.00620596,0.06387517,2,day,0.3925083,168.8957488,,35,23,2,night,0.06567041
35,1,MS,3,blade,LeafElement1,0.0002066,6.39101879,8.37744904,0.00002641,0.82580108,31.48660939,2,day,0.98312277,88.89574878,,35,23,2,night,0.07024119
35,1,MS,4,blade,LeafElement1,0.00000097,0.04521374,7.59,0.00000015,0.00584026,0.2675462,2,day,0,3.46823972,,35,23,2,night,0
35,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,35,23,2,night,NA
36,1,MS,1,blade,LeafElement1,0.00019533,6.58874311,8.36969419,0.00002352,0.94953461,21.83374587,2,day,1.82326416,249.1909942,,36,24,3,night,0.04910302
36,1,MS,1,sheath,StemElement,0.00026861,2.54545834,8.20446962,0.00002899,0.43706681,2.55991195,2,day,0.80184493,249.1909942,,36,24,3,night,0.0450336
36,1,MS,2,blade,LeafElement1,0.00024107,7.86975784,8.38808795,0.00002802,1.12624206,30.64490097,2,day,1.73905436,169.1909942,,36,24,3,night,0.04933632
36,1,MS,2,sheath,HiddenElement,0.000248,2.56274204,7.365,0.0000248,0.42497212,3.62892044,2,day,0,169.1909942,,36,24,3,night,0
36,1,MS,2,sheath,StemElement,0.00000471,0.04201297,8.25053111,0.00000052,0.00620774,0.06384676,2,day,0.62024876,169.1909942,,36,24,3,night,0.0461733
36,1,MS,3,blade,LeafElement1,0.00020737,6.18262296,8.38048496,0.00002654,0.82846807,31.56409314,2,day,1.66731622,89.19099421,,36,24,3,night,0.0492527
36,1,MS,4,blade,LeafElement1,0.00000107,0.05422019,7.365,0.00000019,0.00726306,0.33186929,2,day,0,3.76348515,,36,24,3,night,0
36,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,36,24,3,night,NA
37,1,MS,1,blade,LeafElement1,0.00019533,6.35625367,8.36969419,0.00002352,0.94884975,21.82072583,2,day,1.62087569,249.4902133,,37,1,3,night,0.08728644
37,1,MS,1,sheath,StemElement,0.00026861,2.48218804,8.20446962,0.00002899,0.43704074,2.55921197,2,day,0.74185705,249.4902133,,37,1,3,night,0.08006034
37,1,MS,2,blade,LeafElement1,0.00024107,7.57718186,8.38808795,0.00002802,1.12521401,30.63130694,2,day,1.55100829,169.4902133,,37,1,3,night,0.08770102
37,1,MS,2,sheath,HiddenElement,0.000248,2.49954016,7.365,0.0000248,0.42522216,3.62684748,2,day,0,169.4902133,,37,1,3,night,0
37,1,MS,2,sheath,StemElement,0.00000471,0.04070876,8.25053111,0.00000052,0.00620973,0.0638204,2,day,0.59416117,169.4902133,,37,1,3,night,0.08208313
37,1,MS,3,blade,LeafElement1,0.00020815,5.99965184,8.38048496,0.00002661,0.83097566,31.63636524,2,day,1.48460832,89.49021334,,37,1,3,night,0.0874435
37,1,MS,4,blade,LeafElement1,0.00000117,0.05649705,7.365,0.00000021,0.00782245,0.35699296,2,day,0,4.06270428,,37,1,3,night,0
37,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,37,1,3,night,NA
38,1,MS,1,blade,LeafElement1,0.00019533,6.13871015,8.07785169,0.00002307,0.94785743,21.80808098,2,day,1.1538083,249.7868496,,38,2,3,night,0.11760596
38,1,MS,1,sheath,StemElement,0.00026861,2.4182457,7.91526513,0.00002846,0.43668747,2.55862393,2,day,0.5790962,249.7868496,,38,2,3,night,0.10796303
38,1,MS,2,blade,LeafElement1,0.00024107,7.30544454,8.09593475,0.00002748,1.12391704,30.61807883,2,day,1.10444329,169.7868496,,38,2,3,night,0.11815905
38,1,MS,2,sheath,HiddenElement,0.000248,2.4354784,7.53,0.0000248,0.42562501,3.62493264,2,day,0,169.7868496,,38,2,3,night,0
38,1,MS,2,sheath,StemElement,0.00000471,0.03941601,7.96062257,0.00000052,0.00620546,0.06379653,2,day,0.4777425,169.7868496,,38,2,3,night,0.11066286
38,1,MS,3,blade,LeafElement1,0.00020892,5.8135128,8.09032889,0.00002621,0.83318054,31.71387143,2,day,1.04950134,89.78684956,,38,2,3,night,0.11781799
38,1,MS,4,blade,LeafElement1,0.00000127,0.05858667,7.53,0.00000022,0.00839374,0.38279377,2,day,0,4.3593405,,38,2,3,night,0
38,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,38,2,3,night,NA
39,1,MS,1,blade,LeafElement1,0.00019533,5.93569084,8.07785169,0.00002307,0.94731034,21.79621673,2,day,0.88349469,250.071366,,39,3,3,night,0.08157261
39,1,MS,1,sheath,StemElement,0.00026861,2.35514394,7.91526513,0.00002846,0.43709847,2.55816568,2,day,0.49149962,250.071366,,39,3,3,night,0.07501304
39,1,MS,2,blade,LeafElement1,0.00024107,7.05322354,8.09593475,0.00002748,1.12326365,30.60564236,2,day,0.84406447,170.071366,,39,3,3,night,0.08194786
39,1,MS,2,sheath,HiddenElement,0.000248,2.37244633,7.53,0.0000248,0.42635185,3.6232368,2,day,0,170.071366,,39,3,3,night,0
39,1,MS,2,sheath,StemElement,0.00000471,0.03817509,7.96062257,0.00000052,0.00621068,0.06377589,2,day,0.40542678,170.071366,,39,3,3,night,0.07685285
39,1,MS,3,blade,LeafElement1,0.00020966,5.63149071,8.09032889,0.00002629,0.83508168,31.78812696,2,day,0.79645693,90.07136602,,39,3,3,night,0.08171814
39,1,MS,4,blade,LeafElement1,0.00000137,0.06043482,7.53,0.00000024,0.00895873,0.40837944,2,day,0,4.64385696,,39,3,3,night,0
39,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,39,3,3,night,NA
40,1,MS,1,blade,LeafElement1,0.00019533,5.73875982,8.07858169,0.00002308,0.94663993,21.78369743,2,day,0.18952704,250.3501206,,40,4,3,night,0.09622801
40,1,MS,1,sheath,StemElement,0.00026861,2.29063365,7.91583122,0.00002848,0.43669385,2.55776917,2,day,0.17164719,250.3501206,,40,4,3,night,0.08833337
40,1,MS,2,blade,LeafElement1,0.00024107,6.81017504,8.09665202,0.0000275,1.12243197,30.59249514,2,day,0.18573721,170.3501206,,40,4,3,night,0.09668064
40,1,MS,2,sheath,HiddenElement,0.000248,2.30827105,7.16,0.0000248,0.42624138,3.62154108,2,day,0,170.3501206,,40,4,3,night,0
40,1,MS,2,sheath,StemElement,0.00000471,0.03691853,7.96083549,0.00000052,0.00620246,0.06375572,2,day,0.15124438,170.3501206,,40,4,3,night,0.09054432
40,1,MS,3,blade,LeafElement1,0.00021037,5.44932869,8.09292966,0.0000264,0.83662377,31.85962581,2,day,0.18066551,90.35012062,,40,4,3,night,0.09640546
40,1,MS,4,blade,LeafElement1,0.00000147,0.062074,7.16,0.00000025,0.00952689,0.43423378,2,day,0,4.92261156,,40,4,3,night,0
40,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,40,4,3,night,NA
41,1,MS,1,blade,LeafElement1,0.00019533,5.55094348,8.07858169,0.00002308,0.94618328,21.77185039,2,day,0.10258989,250.62967,,41,5,3,night,0.09239331
41,1,MS,1,sheath,StemElement,0.00026861,2.22690941,7.91583122,0.00002848,0.43694022,2.55747754,2,day,0.0946476,250.62967,,41,5,3,night,0.08494403
41,1,MS,2,blade,LeafElement1,0.00024107,6.57935372,8.09665202,0.0000275,1.12194347,30.58003103,2,day,0.10304287,170.62967,,41,5,3,night,0.09281966
41,1,MS,2,sheath,HiddenElement,0.000248,2.24496145,7.16,0.0000248,0.42654718,3.62002606,2,day,0,170.62967,,41,5,3,night,0
41,1,MS,2,sheath,StemElement,0.00000471,0.03568717,7.96083549,0.00000052,0.00620334,0.06373819,2,day,0.09687983,170.62967,,41,5,3,night,0.0870327
41,1,MS,3,blade,LeafElement1,0.00021109,5.26829669,8.09292966,0.00002647,0.83794345,31.93172189,2,day,0.10287188,90.62966996,,41,5,3,night,0.09256223
41,1,MS,4,blade,LeafElement1,0.00000158,0.06359573,7.16,0.00000027,0.0101117,0.46096537,2,day,0,5.2021609,,41,5,3,night,0
41,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,2,day,NA,0,,41,5,3,night,NA
42,1,MS,1,blade,LeafElement1,0.00019533,5.37589671,6.81268208,0.00002123,0.94349381,21.7607309,2,day,0.07996612,250.9076696,,42,6,3,night,0.05872602
42,1,MS,1,sheath,StemElement,0.00026861,2.16491356,6.6610614,0.00002628,0.4351263,2.55727503,2,day,0.07389462,250.9076696,,42,6,3,night,0.0540825
42,1,MS,2,blade,LeafElement1,0.00024107,6.3657501,6.82944139,0.00002528,1.11883374,30.56831163,2,day,0.08031164,170.9076696,,42,6,3,night,0.05899111
42,1,MS,2,sheath,HiddenElement,0.000248,2.18289211,7.035,0.0000248,0.42739095,3.61869094,2,day,0,170.9076696,,42,6,3,night,0
42,1,MS,2,sheath,StemElement,0.00000471,0.03449432,6.70300228,0.00000048,0.00617494,0.06372305,2,day,0.07560361,170.9076696,,42,6,3,night,0.05538671
